file,line,literal,class,sentence,notes
docs/HANDOFF.md,896,0.005,CURRENT,"| 50 | +0.023 [+0.015,+0.031] real | -0.007 [-0.019,+0.005] **gone** (point favours size, CI includes 0 — 5d's ""size beats score at p@50"" is *not* statistically established) |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,897,0.012,HISTORICAL,"| 100 | +0.012 [+0.007,+0.017] real | -0.009 [-0.016,-0.002] **size significantly beats score, confirmed** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,897,0.007,HISTORICAL,"| 100 | +0.012 [+0.007,+0.017] real | -0.009 [-0.016,-0.002] **size significantly beats score, confirmed** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,897,0.017,HISTORICAL,"| 100 | +0.012 [+0.007,+0.017] real | -0.009 [-0.016,-0.002] **size significantly beats score, confirmed** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,897,0.009,HISTORICAL,"| 100 | +0.012 [+0.007,+0.017] real | -0.009 [-0.016,-0.002] **size significantly beats score, confirmed** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,897,0.016,HISTORICAL,"| 100 | +0.012 [+0.007,+0.017] real | -0.009 [-0.016,-0.002] **size significantly beats score, confirmed** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,897,0.002,HISTORICAL,"| 100 | +0.012 [+0.007,+0.017] real | -0.009 [-0.016,-0.002] **size significantly beats score, confirmed** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,947,50%,HISTORICAL,rescued* on rings that already reached ≥50% containment pre-prune and were,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,995,100.0%,CURRENT,| seed-reachable | 259 | 100.0% | — |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,996,88.8%,CURRENT,| seeded | 230 | 88.8% | −11.2 pts |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,997,62.5%,CURRENT,| built | 162 | 62.5% | −26.3 pts |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,998,18.9%,CURRENT,| ranked (top-50) | 49 | 18.9% | **−43.6 pts — largest** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1002,0.2778,DERIVED,"p@10 0.2778 [0.1500, 0.4167] vs the v1 blend's 0.0500, paired delta +0.2278",line asserts a relationship between two numbers
docs/HANDOFF.md,1002,0.1500,DERIVED,"p@10 0.2778 [0.1500, 0.4167] vs the v1 blend's 0.0500, paired delta +0.2278",line asserts a relationship between two numbers
docs/HANDOFF.md,1002,0.4167,DERIVED,"p@10 0.2778 [0.1500, 0.4167] vs the v1 blend's 0.0500, paired delta +0.2278",line asserts a relationship between two numbers
docs/HANDOFF.md,1002,0.0500,DERIVED,"p@10 0.2778 [0.1500, 0.4167] vs the v1 blend's 0.0500, paired delta +0.2278",line asserts a relationship between two numbers
docs/HANDOFF.md,1002,0.2278,DERIVED,"p@10 0.2778 [0.1500, 0.4167] vs the v1 blend's 0.0500, paired delta +0.2278",line asserts a relationship between two numbers
docs/HANDOFF.md,1003,0.1167,CURRENT,"[+0.1167, +0.3500], `data/eval_oracle.json` → `oracle_as_is.paired`",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1003,0.3500,CURRENT,"[+0.1167, +0.3500], `data/eval_oracle.json` → `oracle_as_is.paired`",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1100,95%,DERIVED,| k | delta | 95% CI | excludes zero? |,line asserts a relationship between two numbers
docs/HANDOFF.md,1102,0.0167,CURRENT,"| 10 | -0.0167 | [-0.0611, +0.0222] | no |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1102,0.0611,CURRENT,"| 10 | -0.0167 | [-0.0611, +0.0222] | no |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1102,0.0222,CURRENT,"| 10 | -0.0167 | [-0.0611, +0.0222] | no |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1103,0.0111,CURRENT,"| 20 | +0.0111 | [-0.0139, +0.0361] | no |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1103,0.0139,CURRENT,"| 20 | +0.0111 | [-0.0139, +0.0361] | no |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1103,0.0361,CURRENT,"| 20 | +0.0111 | [-0.0139, +0.0361] | no |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1104,0.0122,HISTORICAL,"| 50 | +0.0122 | [+0.0022, +0.0244] | yes |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1104,0.0022,HISTORICAL,"| 50 | +0.0122 | [+0.0022, +0.0244] | yes |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1104,0.0244,HISTORICAL,"| 50 | +0.0122 | [+0.0022, +0.0244] | yes |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1130,95%,DERIVED,| k | delta | 95% CI | excludes zero? |,line asserts a relationship between two numbers
docs/HANDOFF.md,1132,0.0444,CURRENT,"| 10 | -0.0444 | [-0.0833, -0.0056] | yes |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1132,0.0833,CURRENT,"| 10 | -0.0444 | [-0.0833, -0.0056] | yes |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1132,0.0056,CURRENT,"| 10 | -0.0444 | [-0.0833, -0.0056] | yes |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1133,0.0167,CURRENT,"| 20 | -0.0167 | [-0.0417, +0.0083] | no |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1133,0.0417,CURRENT,"| 20 | -0.0167 | [-0.0417, +0.0083] | no |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1133,0.0083,CURRENT,"| 20 | -0.0167 | [-0.0417, +0.0083] | no |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1134,0.0078,CURRENT,"| 50 | -0.0078 | [-0.0144, -0.0011] | yes |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1134,0.0144,CURRENT,"| 50 | -0.0078 | [-0.0144, -0.0011] | yes |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1134,0.0011,CURRENT,"| 50 | -0.0078 | [-0.0144, -0.0011] | yes |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1157,0.0556,CURRENT,"`seeds_helping_at_10` = 0): at k=10, point estimates span roughly -0.0556 to",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1158,0.0056,CURRENT,"+0.0056 — 2 of 5 seeds are CI-clear degradations, 0 of 5 are gains, and the",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1162,0.0444,CURRENT,"**The characterization that must ship is not ""confirmed degradation, -0.0444,",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1207,0%,CURRENT,"| 1 | Bank IDs zero-padded in transactions, not in accounts | Every registry lookup silently missed; reported 0% of rings cross a border. Truth is 89%. |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1207,89%,CURRENT,"| 1 | Bank IDs zero-padded in transactions, not in accounts | Every registry lookup silently missed; reported 0% of rings cross a border. Truth is 89%. |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1212,0.005,HISTORICAL,| 6 | `amount_key` rounded to 2dp | 0.005 and 0.01 collided in the label join |,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1213,47.6%,HISTORICAL,| 7 | **Source CSV not time-ordered** (47.6% of pairs reversed) | Would have fed the detector scrambled time |,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1214,0.138,HISTORICAL,| 8 | **Metric rewarded candidate size** | A size-only baseline *tied* the score at p@10 = 0.138; the honest number was ~half |,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1216,3%,HISTORICAL,"| 10 | Simulated analyst's 3% false-confirm rate | Equalled genuine positives; corpus half noise, model learned nothing |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1217,0.0000,HISTORICAL,"| 11 | Permutation importance on **accuracy**, then on **training data** | Reported 0.0000 for every feature while the model re-ranked 4× better |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1218,91%,HISTORICAL,"| 12 | **Length-2 ""cycles"" are mutual pairs** | 91% of cases flagged CYCLE; highest-weighted feature was a constant |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1223,7.3×,CURRENT,1. **`Payment Format` is a 7.3× giveaway** — 86.6% of laundering is ACH against,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1223,86.6%,CURRENT,1. **`Payment Format` is a 7.3× giveaway** — 86.6% of laundering is ACH against,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1224,11.8%,CURRENT,an 11.8% base rate. Generator artifact. Excluded from every feature; a test,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1226,91%,CURRENT,2. **The tail is 91% laundering** — days 0–9 hold 99.98% of edges; days 10–17,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1323,0.278,HISTORICAL,"for the supervised re-ranker (p@10 0.278 on true labels, ring-disjoint held-out",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1324,2.25×,HISTORICAL,split) and the 2.25× label tax that separates it from the 0.124 a verdict-trained,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1324,0.124,HISTORICAL,split) and the 2.25× label tax that separates it from the 0.124 a verdict-trained,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1336,15%,HISTORICAL,1. ~~**Widen seeding** (§5) — the only change that can move recall off 15%~~,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1338,89%,CURRENT,"and found seeding already reaches **89%** of active rings, not the 26% §5",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1338,26%,CURRENT,"and found seeding already reaches **89%** of active rings, not the 26% §5",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1345,20.1%,HISTORICAL,"Also stale: **ring recall is 20.1%, not 15%** (§5d, post-prune).",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1345,15%,HISTORICAL,"Also stale: **ring recall is 20.1%, not 15%** (§5d, post-prune).",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,1384,0.097,CURRENT,"| top 10 | 0.097 | 66,342 at risk |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1385,0.079,CURRENT,"| top 20 | 0.079 | 82,324 at risk |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,1386,0.043,CURRENT,"| top 50 | 0.043 | 154,236 at risk |",first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,38,100%,CURRENT,"**3,209 / 3,209 ring edges matched into `HI-Small_Trans.csv` — 100%.**",first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,60,0.2×,CURRENT,| Cheque | 36.71% | 6.26% | 0.2× |,first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,61,0.2×,CURRENT,| Credit Card | 26.06% | 3.98% | 0.2× |,first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,62,7.3×,CURRENT,| **ACH** | **11.83%** | **86.59%** | **7.3×** |,first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,63,0.2×,CURRENT,| Cash | 9.67% | 2.09% | 0.2× |,first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,64,0.0×,CURRENT,| Reinvestment | 9.47% | 0.00% | 0.0× |,first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,65,0.0×,CURRENT,| Wire | 3.38% | 0.00% | 0.0× |,first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,67,86.6%,CURRENT,86.6% of laundering is ACH against an 11.8% base rate. This is a **generator,first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,67,11.8%,CURRENT,86.6% of laundering is ACH against an 11.8% base rate. This is a **generator,first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,79,23.8%,HISTORICAL,88 of 370 rings (23.8%) involve two accounts or fewer. A two-account ring has,context carries a past-tense / correction / superseded marker
docs/PHASE0-FINDINGS.md,81,76.2%,HISTORICAL,"therefore ~76.2%**, before any detector quality is considered.",context carries a past-tense / correction / superseded marker
docs/PHASE0-FINDINGS.md,96,100%,CURRENT,Coverage is 100% across **34 countries**.,first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,98,89%,CURRENT,"- **329 / 370 rings (89%) span more than one country**, up to 16.",first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,100,38.8%,CURRENT,"- Account distribution: USA 38.8%, Germany 6.3%, Switzerland 4.8%, China 4.5%,",first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,100,6.3%,CURRENT,"- Account distribution: USA 38.8%, Germany 6.3%, Switzerland 4.8%, China 4.5%,",first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,100,4.8%,CURRENT,"- Account distribution: USA 38.8%, Germany 6.3%, Switzerland 4.8%, China 4.5%,",first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,100,4.5%,CURRENT,"- Account distribution: USA 38.8%, Germany 6.3%, Switzerland 4.8%, China 4.5%,",first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,101,4.1%,CURRENT,"France 4.1%, **India 3.7% (19,359 accounts)**.",first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,101,3.7%,CURRENT,"France 4.1%, **India 3.7% (19,359 accounts)**.",first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,109,38.2%,CURRENT,`Entity ID` links accounts to a shared legal owner: 38.2% of entities own more,first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,110,5%,CURRENT,"than one account, covering 415,892 accounts. But only **17 of 370 rings (5%)**",first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,149,0.005,CURRENT,"| 6 | Low-Med | The label join key formatted amounts to 2dp, collapsing `0.005` and `0.01`. | New `amount_key()` normalises the decimal instead, keeping distinct amounts distinct. |",first-pass default: reads as a present-tense assertion
docs/PHASE0-FINDINGS.md,158,80%,CURRENT,"exceeds 80%, no invented countries, and the 88-ring evaluation ceiling holds.",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,24,100%,CURRENT,"| all active | 422,656 | 100% | 100% | 0.63% | 1.0× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,24,100%,CURRENT,"| all active | 422,656 | 100% | 100% | 0.63% | 1.0× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,24,1.0×,CURRENT,"| all active | 422,656 | 100% | 100% | 0.63% | 1.0× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,25,39.6%,CURRENT,"| pass-through (in>0 and out>0) | 167,258 | 39.6% | **78.6%** | 1.25% | 2.0× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,25,78.6%,CURRENT,"| pass-through (in>0 and out>0) | 167,258 | 39.6% | **78.6%** | 1.25% | 2.0× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,25,2.0×,CURRENT,"| pass-through (in>0 and out>0) | 167,258 | 39.6% | **78.6%** | 1.25% | 2.0× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,26,65.5%,CURRENT,"| degree ≥ 3 | 277,043 | 65.5% | 84.0% | 0.81% | 1.3× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,26,84.0%,CURRENT,"| degree ≥ 3 | 277,043 | 65.5% | 84.0% | 0.81% | 1.3× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,26,1.3×,CURRENT,"| degree ≥ 3 | 277,043 | 65.5% | 84.0% | 0.81% | 1.3× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,27,1.0%,CURRENT,"| conservation ≥ 0.90 | 4,066 | 1.0% | **3.9%** | 2.53% | 4.0× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,27,3.9%,CURRENT,"| conservation ≥ 0.90 | 4,066 | 1.0% | **3.9%** | 2.53% | 4.0× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,27,4.0×,CURRENT,"| conservation ≥ 0.90 | 4,066 | 1.0% | **3.9%** | 2.53% | 4.0× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,28,0.9%,CURRENT,"| pass-through ∧ cons ≥ 0.90 ∧ deg ≥ 3 | 3,979 | 0.9% | 3.1% | 2.06% | 3.3× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,28,3.1%,CURRENT,"| pass-through ∧ cons ≥ 0.90 ∧ deg ≥ 3 | 3,979 | 0.9% | 3.1% | 2.06% | 3.3× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,28,3.3×,CURRENT,"| pass-through ∧ cons ≥ 0.90 ∧ deg ≥ 3 | 3,979 | 0.9% | 3.1% | 2.06% | 3.3× |",first-pass default: reads as a present-tense assertion
docs/PHASE2-FINDINGS.md,36,78.6%,CURRENT,Pass-through is the best cheap trigger: 78.6% recall at 2.0× lift. It is not,first-pass default: reads as a present-tense assertion
